Time,Ca1,T1,Ca2,T2,F_cw
2021-11-29 02:38:46.915934,0.11725577407898094,435.28003657074555,0.008436375099382649,445.65867225149674,107.34290785720601
2021-11-29 02:39:46.915934,0.11712892223060924,435.2807905136837,0.008303757783459782,445.69072923269437,107.34290785720601
2021-11-29 02:40:46.915934,0.11679390937804136,435.34741091220735,0.008360761570220643,445.7338814448458,107.34290785720601
2021-11-29 02:41:46.915934,0.11667473480182519,435.25307925223507,0.008411526327132575,445.5983789325475,107.34290785720601
2021-11-29 02:42:46.915934,0.11645046081974048,435.2763463874189,0.008363761462011834,445.6719212558012,107.34290785720601
2021-11-29 02:43:46.915934,0.11630277530938132,435.3642605877638,0.008320037916425538,445.6861092616243,107.34290785720601
2021-11-29 02:44:46.915934,0.11637640552201128,435.2991495209483,0.008361618971703852,445.7612816538698,92.87083838338401
2021-11-29 02:45:46.915934,0.065471682147451,447.3541255277282,0.0035331088092364618,452.53515688792413,92.87083838338401
2021-11-29 02:46:46.915934,0.06933411067913173,446.64279710261343,0.003421410403142678,453.32992818343433,92.87083838338401
2021-11-29 02:47:46.915934,0.06802383982940151,446.69748634979743,0.0035226553723262293,453.35709010656797,92.87083838338401
2021-11-29 02:48:46.915934,0.06857376024069044,446.5731232442029,0.0034274408232710623,453.383814224609,92.87083838338401
2021-11-29 02:49:46.915934,0.06812876129896495,446.554916971699,0.003400335391126827,453.35617912495405,92.87083838338401
2021-11-29 02:50:46.915934,0.06847439141222522,446.6136720348568,0.003434450686036149,453.3975232725745,92.87083838338401
2021-11-29 02:51:46.915934,0.0683296107555485,446.66685535315776,0.003509292781504041,453.2723863685195,92.87083838338401
2021-11-29 02:52:46.915934,0.06878004797291422,446.6157946281298,0.0035348518435027914,453.25826368723244,92.87083838338401
2021-11-29 02:53:46.915934,0.06897227882708494,446.5677792010573,0.0035359869485912876,453.3126445082696,92.87083838338401
2021-11-29 02:54:46.915934,0.06772658980292523,446.7097983930246,0.0034328472536151334,453.3381323638339,92.87083838338401
2021-11-29 02:55:46.915934,0.06860242980673481,446.7017631830103,0.003435139427252237,453.2477250409066,92.87083838338401
2021-11-29 02:56:46.915934,0.06942027966004685,446.6626043178744,0.0034830809568582484,453.2627551837967,92.87083838338401
2021-11-29 02:57:46.915934,0.06908054410062174,446.65472412658,0.003521506286891912,453.3435132270778,92.87083838338401
2021-11-29 02:58:46.915934,0.06897355891149118,446.68735798193035,0.0034231310204132083,453.33912469701664,92.87083838338401
2021-11-29 02:59:46.915934,0.06779380257516554,446.5511515343398,0.0034569467627158456,453.3013144890448,92.87083838338401
2021-11-29 03:00:46.915934,0.06791470571025242,446.6137538556986,0.003527132583869094,453.2882149827978,92.87083838338401
